Date,EWATR_14,EWATR_25,EWATR_50,EWATR_100,EWATR_250,EWATR_500
2000-09-28,105.09024974,99.2035915291,92.6394282939,94.5580884739,101.588484977,100.406265861
2000-09-27,104.057980469,98.1538908232,91.8573641426,94.209767029,101.506464776,100.360599592
2000-09-26,110.082285157,100.925048392,92.9576647199,94.8018835346,101.800492606,100.502726244
2000-09-25,111.00263672,100.660469091,92.5028755248,94.6140427979,101.782022667,100.488308313
2000-09-22,107.956888523,98.1488415154,90.939727587,93.8830133595,101.548946543,100.366818566
2000-09-21,104.473332911,95.4445783084,89.3209409579,93.1412560536,101.315604749,100.245643491
2000-09-20,95.0538456663,89.5899598341,86.2034283439,91.6754228426,100.798461012,99.9833013803
2000-09-19,101.554437307,92.6557898202,87.5668335825,92.4607849202,101.183990819,100.172412809
2000-09-18,102.885889201,92.6354389719,87.3491533205,92.4519118883,101.250528898,100.201560756
2000-09-15,96.8837183085,88.5300588862,85.1225881499,91.4529606133,100.924027122,100.034432743
2000-09-14,93.3427518944,85.9158971268,83.703101952,90.8782729489,100.771609669,99.9548112307
2000-09-13,91.4416368013,84.2672218873,82.8052693786,90.5788441196,100.732024205,99.931784422
2000-09-12,97.2788116938,86.8311570446,84.0014028226,91.3279116776,101.111397893,100.117883758
2000-09-11,79.6293981082,76.4004201316,78.7769702847,88.8900917115,100.22072639,99.6694584428
2000-09-08,69.8646901249,70.8421218093,76.1515405004,87.7949420491,99.8763145539,99.4953881359
2000-09-07,74.3669501441,73.3622986267,77.6026237862,88.7483752218,100.35242953,99.7314417958
2000-09-06,73.8695578586,73.0091568456,77.6027308795,88.9735949233,100.535179968,99.8201449693
2000-09-05,74.1725667599,73.1015865828,77.8354954052,89.3185160328,100.765181414,99.932049358
2000-09-04,78.552961646,75.3850521313,79.1471482789,90.1996981749,101.207472028,100.149412281
2000-09-01,65.1149557454,67.8421398089,75.6062155555,88.6703991481,100.687853329,99.8858828716
2000-08-31,61.2095643216,65.953984793,74.9983059864,88.6334375148,100.769683476,99.9235016406
2000-08-30,64.6571896019,68.2168168591,76.4757878634,89.6401736262,101.267431938,100.168485615
2000-08-29,68.3121418483,70.493218264,77.9278608374,90.6248235984,101.752310909,100.406034656
2000-08-25,66.3909329019,69.634319786,77.8106306675,90.8233048832,101.920602563,100.484615957
2000-08-24,67.5587687329,70.5371797682,78.5865747764,91.4702403354,102.266952784,100.651688566
2000-08-23,69.4139639226,71.7902780822,79.5288839509,92.1969118573,102.642590959,100.832657258
2000-08-22,67.0314968338,70.6978012557,79.3096547244,92.3443242181,102.78510173,100.896515603
2000-08-21,67.4824963467,71.247618027,79.9304569581,92.9149166265,103.095825439,101.043996628
2000-08-18,71.5259573231,73.7515861959,81.511291936,93.959662417,103.592980663,101.283852326
2000-08-17,74.0068738343,75.2808850456,82.5770589537,94.7386454961,103.980072877,101.467755541
2000-08-16,70.5463928858,73.5126254661,82.0087756457,94.7030625768,104.040153784,101.487666385
2000-08-15,71.722761022,74.3970109216,82.7887256721,95.3455486895,104.370596786,101.642326371
2000-08-14,69.5724165639,73.455095165,82.6698981485,95.540408259,104.520561419,101.70622347
2000-08-11,73.1681729583,75.7263530954,84.1584654199,96.5371841834,104.988999664,101.928693304
2000-08-10,77.5632764904,78.3202158534,85.7730966615,97.5864202275,105.47405187,102.158467626
2000-08-09,73.3422421043,76.0969005078,84.9883250967,97.4366509392,105.477859515,102.147078719
2000-08-08,73.9025870434,76.6299755502,85.6123383659,97.9969873218,105.765231881,102.27712713
2000-08-07,78.2722158193,79.2241401793,87.2495766666,99.0575325202,106.249289968,102.504690766
2000-08-04,75.2525567146,77.6678185276,86.8148655101,99.0809170156,106.316352538,102.52314644
2000-08-03,70.9067962092,75.5151367383,86.1338396126,98.9916426118,106.338973844,102.519231196
2000-08-02,74.6924571644,77.9497314665,87.7597106171,100.05612024,106.821214598,102.744558776
2000-08-01,75.1682198051,78.4788757553,88.4192906423,100.630991356,107.10411592,102.869386667
2000-07-31,72.8248690059,77.4854487349,88.3384453624,100.83767805,107.238285525,102.919364168
2000-07-28,75.1517719299,79.1342361295,89.5889941527,101.709146294,107.636183401,103.100604105
2000-07-27,70.6828137652,77.0454224736,88.9926265671,101.658826017,107.663783268,103.096197708
2000-07-26,74.3724774214,79.5742076798,90.7188562229,102.76910533,108.15345221,103.322234573
2000-07-25,78.4913201016,82.2387249864,92.4788095382,103.883632711,108.63982532,103.545570182
2000-07-24,76.782292425,81.625285402,92.5963119683,104.172190947,108.792755644,103.601464251
2000-07-21,72.671875875,79.8023925188,92.1512634772,104.185770563,108.835267737,103.601870922
2000-07-20,76.0983183173,82.2525918954,93.8553966803,105.272351786,109.304627317,103.815104873
2000-07-19,76.5749826738,83.02364122,94.7066373612,105.924318489,109.59623075,103.938612308
2000-07-18,75.0019030851,82.708944655,95.0293572535,106.310668357,109.779333005,104.007304141
2000-07-17,78.5406574059,85.2680233762,96.7856575495,107.407853577,110.243424033,104.215750249
2000-07-14,82.7776816222,88.1236919909,98.6544598985,108.547406174,110.719274828,104.429039829
2000-07-13,84.6819403333,89.6006663235,99.8077031597,109.318060844,111.043124425,104.565428767
2000-07-12,85.6637773077,90.5423885171,100.685568595,109.944688336,111.306121409,104.670701026
2000-07-11,89.6735892012,93.1209208935,102.362530578,110.961752747,111.721431621,104.851345119
2000-07-10,95.4849106167,96.5559976346,104.422225704,112.154919469,112.201925047,105.063574959
2000-07-07,92.8825891731,95.2356641042,104.096602263,112.149968347,112.200334084,105.034170449
2000-07-06,92.2491413536,95.0886361129,104.386259498,112.456028314,112.322425121,105.066371533
2000-07-05,90.979778485,94.6376891223,104.544882335,112.697564239,112.417384359,105.084673624
2000-07-04,94.9458982519,97.0908298825,106.1507959,113.657110992,112.796640458,105.244532035
2000-07-03,84.7683441368,91.7567323727,103.907971243,112.698668789,112.408661666,105.020662424
2000-06-30,84.8557816963,92.3864600704,104.712378232,113.274399472,112.635237262,105.104111973
2000-06-29,82.5259019572,91.7519984096,104.904720201,113.542569158,112.736725112,105.124569335
2000-06-28,82.3606561045,92.4313316104,105.774300617,114.147469545,112.970755032,105.210840154
2000-06-27,85.3699878129,94.9006092446,107.528353704,115.184792162,113.373732984,105.380823482
2000-06-26,86.3961397841,96.250660015,108.705021202,115.921858671,113.652236864,105.48776065
2000-06-23,92.6109305201,100.438215016,111.264409822,117.334421472,114.195628324,105.726188548
2000-06-22,88.8741506002,99.0663996009,111.034385733,117.343197664,114.173906464,105.681403733
2000-06-21,86.6240199233,98.696932901,111.341911682,117.622858222,114.259640652,105.690146834
2000-06-20,92.8277152961,103.063343976,113.996683587,119.063724045,114.805501219,105.928183495
2000-06-19,98.1089022647,106.776955974,116.261854346,120.287233622,115.257754241,106.118276414
2000-06-16,99.0795026131,108.025035639,117.26029738,120.862733291,115.446169938,106.175664296
2000-06-15,102.722503015,110.743788608,118.968880947,121.781172347,115.767825921,106.299013652
2000-06-14,102.433657325,111.255770993,119.555365883,122.128266738,115.857527335,106.305823326
2000-06-13,105.208066144,113.493751909,120.990278776,122.890453945,116.110198237,106.393622217
2000-06-12,113.870845551,118.876564568,123.932739135,124.38521059,116.650039186,106.624057576
2000-06-09,119.958667944,122.591278282,125.958565222,125.397033027,116.990200144,106.753612917
2000-06-08,119.50615532,122.565551472,126.083404619,125.447478138,116.942731872,106.688897939
2000-06-07,127.060948446,126.912680761,128.356196644,126.559548404,117.316569076,106.834344424
2000-06-06,126.67032513,126.688737491,128.30542916,126.498125139,117.21790698,106.743099311
2000-06-05,131.496528996,129.304465615,129.652589534,127.128390293,117.393954426,106.788963437
2000-06-02,122.588302688,124.296504417,127.213919719,125.870377976,116.815592614,106.457857078
2000-06-01,121.063426178,123.612879785,126.99816134,125.736446218,116.689613438,106.353479752
2000-05-31,125.165491744,126.047286433,128.328698537,126.369505738,116.868646478,106.40138949
2000-05-30,119.375567397,122.984560303,126.921706641,125.633536156,116.499719943,106.175342955
2000-05-26,122.510270073,124.983273661,128.061368137,126.171587392,116.640279943,106.204101844
2000-05-25,123.511850084,125.7318798,128.553668877,126.377074006,116.645422754,106.164839728
2000-05-24,122.590596251,125.417869783,128.515043117,126.313984592,116.542173137,106.071312031
2000-05-23,125.696841828,127.336025599,129.580963244,126.797095392,116.655764889,106.086026709
2000-05-22,123.773279033,126.430694398,129.229165825,126.566733682,116.482718824,105.957313389
2000-05-19,112.276860422,120.424918932,126.401784839,125.113536383,115.823945481,105.586400817
2000-05-18,120.350223564,125.476995509,129.120225036,126.433001765,116.273937011,105.769913446
2000-05-17,118.496411805,124.900078468,128.98635667,126.312456346,116.144410401,105.663179632
2000-05-16,121.126629006,126.858418341,130.112330412,126.815738292,116.2628394,105.680266524
2000-05-15,128.638418083,131.404953202,132.472017368,127.917066338,116.615954576,105.814055168
2000-05-12,135.567405481,135.388699303,134.466793587,128.812360608,116.881142966,105.903089457
2000-05-11,123.79316017,128.996090911,131.298091284,127.129782034,116.11633287,105.477450537
2000-05-10,128.576723273,132.020765154,132.873523581,127.825333187,116.304415864,105.528662763
2000-05-09,128.326988392,132.172495583,132.982646993,127.77736012,116.192804747,105.429779648
2000-05-08,128.823448145,132.761870215,133.304387686,127.831448203,116.12126101,105.35094109
2000-05-05,136.734747859,137.3753594,135.586199429,128.850265338,116.432275155,105.46296891
2000-05-04,147.170862915,143.08163935,138.30808512,130.06138181,116.814060497,105.609513875
2000-05-03,139.458687978,138.563442629,135.900251859,128.703025887,116.167587088,105.242016937
2000-05-02,145.421563052,141.718729515,137.336996833,129.268743581,116.291824735,105.260221414
2000-04-28,142.778726599,139.978623641,136.305853847,128.595384866,115.91987152,105.030402662
2000-04-27,137.313915306,136.785175611,134.591807065,127.591251227,115.418826311,104.736736941
2000-04-26,143.792979199,140.250606912,136.199635925,128.245619938,115.581226523,104.774960336
2000-04-25,141.591899076,138.763157488,135.305743513,127.642501149,115.23971027,104.561232722
2000-04-20,145.882960472,140.851753945,136.187610596,127.924167839,115.25207742,104.524604396
2000-04-19,149.926492853,142.622733441,136.864655926,128.092332846,115.217154348,104.464181969
2000-04-18,152.607491753,143.466294561,137.042805148,128.003289065,115.07833631,104.35181396
2000-04-17,135.639413561,133.513485774,131.905776786,125.278102986,113.89101371,103.716350289
2000-04-14,124.307015648,127.197942922,128.7468289,123.580690925,113.124676471,103.293169328
2000-04-13,125.96963344,128.339438165,129.369148447,123.784341246,113.121661824,103.252260187
2000-04-12,128.441884738,129.876058012,130.163807567,124.064832989,113.147538626,103.22561594
2000-04-11,121.186790083,126.065729514,128.3092691,123.023718504,112.64591243,102.935538248
2000-04-10,129.184757788,130.804540306,130.721892329,124.111066352,112.994875582,103.070750826
2000-04-07,128.259335909,130.438251999,130.539112424,123.887047491,112.816521169,102.94197628
2000-04-06,130.899233741,132.049772998,131.332545584,124.145371682,112.830308488,102.90927879
2000-04-05,128.683731239,130.945587415,130.762445404,123.718005454,112.569507753,102.7393761
2000-04-04,130.665843738,132.2077197,131.373157461,123.87796516,112.543560024,102.68702891
2000-04-03,135.029819697,134.700029674,132.55981695,124.313883648,112.625837614,102.688580128
2000-03-31,129.403638112,131.625032147,130.96634009,123.35860857,112.152149563,102.412382053
2000-03-30,121.573428591,127.568784826,128.952721319,122.20827743,111.604777271,102.100207231
2000-03-29,126.892417605,130.949516895,130.665077291,122.919555762,111.802406004,102.160729104
2000-03-28,129.306635698,132.59530997,131.459570241,123.156314464,111.807244606,102.124499561
2000-03-27,131.353810421,133.978252467,132.090573108,123.300886474,111.773567856,102.068886333
2000-03-24,126.869781255,131.76810684,130.931004664,122.549389231,111.382190891,101.834693493
2000-03-23,134.218978372,136.157115743,133.046555875,123.42715467,111.641485597,101.925814509
2000-03-22,133.237282736,135.786875388,132.738252033,123.080228502,111.408887088,101.770807753
2000-03-21,140.319941619,139.83578167,134.596956197,123.805081603,111.60333598,101.829207784
2000-03-20,141.89224033,140.64709681,134.78050543,123.677911534,111.454768397,101.715897996
2000-03-17,131.567969611,134.951021544,131.751138305,121.954232979,110.671272561,101.285901595
2000-03-16,125.470734167,131.930273339,130.140980684,120.959368999,110.185098044,101.005684768
2000-03-15,130.773924038,135.341129451,131.738571733,121.564608777,110.339195217,101.045787713
2000-03-14,138.185296967,139.736223571,133.744227722,122.35177259,110.561999997,101.119718726
2000-03-13,130.506111885,135.705908869,131.525624772,121.023525572,109.939204817,100.771100364
2000-03-10,133.599359868,137.814734608,132.387895171,121.23814225,109.935503651,100.73250758
2000-03-09,133.691569078,138.215962492,132.3629113,121.000528962,109.750246652,100.603178953
2000-03-08,140.028733552,142.025626033,133.989968904,121.576297224,109.88880285,100.635656624
2000-03-07,145.756231021,145.294428203,135.263028859,121.95561636,109.945741025,100.626981901
2000-03-06,147.211035794,146.043963886,135.220703507,121.665830832,109.73406023,100.484003872
2000-03-03,153.966579762,149.605960877,136.523589364,122.036857717,109.785739429,100.472717315
2000-03-02,160.376822802,152.71479095,137.512307297,122.233561914,109.765544565,100.425313376
2000-03-01,161.250180156,152.549356862,136.81076882,121.577674276,109.404625244,100.207779562
2000-02-29,163.611746334,153.103469934,136.439779792,121.08631416,109.111489704,100.02464441
2000-02-28,155.398168847,147.778759095,133.151607538,119.148663941,108.244915324,99.5558053094
2000-02-25,162.13634867,150.793655687,134.031264989,119.301162202,108.217966853,99.507531984
2000-02-24,153.557325388,145.201460327,130.608051315,117.309266489,107.336986667,99.0330130741
2000-02-23,153.704606217,144.584915354,129.710420756,116.596322378,106.973428327,98.8183157317
2000-02-22,151.182237943,142.458658301,128.061866502,115.515440002,106.466387591,98.5326175984
2000-02-21,149.256428395,140.688546492,126.607248808,114.542014547,106.00667986,98.271425685
2000-02-18,154.880494302,143.020925367,127.174891616,114.579226962,105.952918253,98.2135957278
2000-02-17,154.200570349,141.664335814,125.863662703,113.675777002,105.524427636,97.9687604401
2000-02-16,155.631427326,141.394697132,125.086669344,113.044984618,105.208157979,97.7806592796
2000-02-15,149.605493068,136.944255226,122.241227276,111.393368146,104.48854479,97.3918042065
2000-02-14,146.467876617,134.189609828,120.291889614,110.209395785,103.962348363,97.1007893937
2000-02-11,138.493703789,128.847077314,117.107885108,108.429787619,103.204616221,96.6951813352
2000-02-10,141.308119756,129.56766709,116.981676337,108.192005551,103.068107114,96.6009736452
2000-02-09,135.447830488,125.414972681,114.433989657,106.753460208,102.454999541,96.2691138201
2000-02-08,128.839804409,120.999553737,111.823132092,105.306055364,101.844999537,95.9399319116
2000-02-07,128.445928164,120.132849882,111.024076259,104.778904967,101.607609975,95.7978073902
2000-02-04,118.40684019,114.002254039,107.649548759,102.982519209,100.867912063,95.4054138326
2000-02-03,114.792507911,111.677441876,106.251571158,102.196307476,100.53833706,95.2190627858
2000-02-02,116.514432205,112.350562032,106.359798552,102.167950051,100.51374539,95.1854718551
2000-02-01,113.639729467,110.446442201,105.182647472,101.500635911,100.235140935,95.0250929848
2000-01-31,111.307380155,108.916979051,104.2186739,100.949133606,100.005704316,94.889722616
2000-01-28,109.923900178,107.968393972,103.562293243,100.558207012,99.8426979249,94.7878778169
2000-01-27,115.142961744,110.632426803,104.687284804,101.054332407,100.034205539,94.8631799324
2000-01-26,115.99572509,110.71846237,104.486765816,100.881692657,99.9573718483,94.8041145213
2000-01-25,115.856605873,110.203334235,103.980103196,100.558090489,99.8212864816,94.715553858
2000-01-24,113.049929853,108.211945421,102.750719653,99.8804761551,99.5459554493,94.5577003665
2000-01-21,116.965303676,109.929607539,103.369116374,100.128566582,99.6419068987,94.5855869411
2000-01-20,109.667658088,105.390408168,100.878059899,98.8301537861,99.1217615726,94.3057696543
2000-01-19,115.539605486,108.214608848,102.077164385,99.382278105,99.3436231113,94.3971755447
2000-01-18,101.868775561,100.199159586,97.900722115,97.2607079657,98.4997967909,93.9562824607
2000-01-17,108.925510263,103.882422884,99.6109556708,98.0942576216,98.8411606206,94.1084118493
2000-01-14,104.867896457,101.264291458,98.1542599838,97.3426264624,98.5483185372,93.9433153036
2000-01-13,107.601418989,102.44464908,98.6054542689,97.5495482092,98.640272903,93.9707434211
2000-01-12,114.540098834,105.773369836,100.07914628,98.2576198902,98.9305562195,94.0968786653
2000-01-11,112.577037116,103.979483989,98.968091026,97.6709051405,98.7026892011,93.9638000226
2000-01-10,109.98888898,101.861107655,97.7259722924,97.0299133251,98.4561244558,93.821771165
2000-01-07,112.510256515,102.549533293,97.8943793247,97.0992045034,98.4951294715,93.8226600274
2000-01-06,110.91183444,100.853661067,96.8737417461,96.5779763115,98.299106415,93.7061175826
2000-01-05,102.513655123,95.4664661562,94.0726699806,95.1856121966,97.7593402015,93.4183665509
2000-01-04,77.1619097577,81.1470050025,87.0021667146,91.7085538572,96.3975678336,92.7214461763
1999-12-30,71.3868189511,78.350922086,85.871642907,91.2440801977,96.2505603463,92.6333557802
1999-12-29,73.1847910975,79.9051655932,86.9398732297,91.8813343431,96.5441391443,92.7653531982
1999-12-24,77.8593743432,82.997262726,88.7415007085,92.8728764511,96.9758189768,92.9656151349
1999-12-23,77.483893473,83.2220346198,89.0860517578,93.1268739551,97.1097612979,93.0163791234
1999-12-22,80.373723238,85.2655375048,90.3262987683,93.8223663583,97.4182734368,93.1539197211
1999-12-21,84.1850652747,87.7376656302,91.7436987181,94.5945353756,97.7541631833,93.3044364334
1999-12-20,88.7212291631,90.4908044327,93.2556864208,95.4004855852,98.0999797551,93.4591636335
1999-12-17,85.3552644189,88.8150381354,92.5477552543,95.0934246879,97.999577986,93.3904628866
1999-12-16,87.5176127911,90.2746246467,93.4150105708,95.5740999342,98.2140324277,93.479001816
1999-12-15,81.3972455282,87.1891767006,92.0319497778,94.9331726601,97.9804101982,93.343446713
1999-12-14,82.827590994,88.4466080923,92.8454987483,95.3944488755,98.1882849789,93.428590788
1999-12-13,86.4933742239,90.9004921,94.2269476768,96.1296902669,98.5030503201,93.5665811319
1999-12-10,87.4308164122,91.7755331084,94.7913128881,96.4474617874,98.6484563468,93.6193530001
1999-12-09,90.327865091,93.7068275341,95.8603460673,97.010036773,98.8898094098,93.7196309681
1999-12-08,96.3167674127,97.2323964952,97.67505407,97.9314516573,99.2712536621,93.8892487275
1999-12-07,100.488577784,99.5684295365,98.8373011749,98.5118850242,99.5127898361,93.9882036322
1999-12-06,98.6714359044,98.5074653312,98.2878032637,98.2333372469,99.4100813207,93.9148096588
1999-12-03,95.420887582,96.7330874421,97.4097544173,97.7976470902,99.2463068735,93.8110614009
1999-12-02,99.1471779793,98.860844729,98.4795403119,98.3349732941,99.4715784146,93.9016868975
1999-12-01,102.015974591,100.390915123,99.2133991001,98.6952757849,99.6239605706,93.9554010734
1999-11-30,101.479970682,99.96515805,98.956803145,98.5578066088,99.5767634667,93.9091301358
1999-11-29,101.753812326,99.9872545542,98.9264685795,98.5347319948,99.575773615,93.8859202366
1999-11-26,103.762091145,100.9278591,99.3438754603,98.7334134493,99.6631292264,93.906705488
1999-11-25,100.017797475,98.6635140254,98.1701560913,98.1401490745,99.4347206258,93.7696582154
1999-11-24,103.743612472,100.568806861,99.0832236869,98.5914652174,99.6245577393,93.8416808936
1999-11-23,100.519552852,98.5578740992,98.0376409802,98.0640200703,99.4231485645,93.7180002559
1999-11-22,94.0456379059,94.8876969408,96.2187691835,97.1643033041,99.0763465449,93.5220804173
1999-11-19,87.406505276,91.3616716859,94.5460658849,96.3555013506,98.770132461,93.3470186154
1999-11-18,90.1613522415,93.1834776597,95.5683542883,96.8980367314,99.0052339265,93.4425978483
1999-11-17,89.7861756633,93.232100798,95.6895116062,96.9848657563,99.0566815886,93.445974994
1999-11-16,92.49174115,94.9847758645,96.648267182,97.485570115,99.2723979065,93.5311292024
1999-11-15,94.9520090192,96.5251738532,97.4706454343,97.9095210264,99.4553087331,93.5993902412
1999-11-12,90.3753950222,94.1772716743,96.3592432072,97.368299229,99.2525401285,93.4747384987
1999-11-11,88.0177634871,93.2170443138,95.9779878279,97.1999820417,99.2007533023,93.4257394546
1999-11-10,92.6051117159,96.13513134,97.5199465147,97.9878604668,99.530076622,93.5669247831
1999-11-09,90.1135904414,95.0797256183,97.0595361684,97.7694334055,99.4556194061,93.5058703734
1999-11-08,94.8233735863,98.0447027532,98.592578461,98.5425532723,99.776548076,93.6421664471
1999-11-05,95.1346618303,98.481761316,98.8290102349,98.6585644495,99.8325846067,93.6455418637
1999-11-04,97.9399944196,100.280241426,99.7240718771,99.0981314081,100.016782073,93.7126582639
1999-11-03,102.607685869,103.003594878,101.035258484,99.7344572951,100.277157833,93.8173182169
1999-11-02,110.239637541,107.170561118,102.99588128,100.678587746,100.656894041,93.9809146827
1999-11-01,117.107274086,110.634774544,104.522243781,101.387246084,100.938475519,94.0946658438
1999-10-29,114.66223933,108.771005756,103.359886384,100.748604591,100.680953234,93.9387326407
1999-10-28,105.164122303,103.135256236,100.378657257,99.2202935722,100.072768119,93.6082265591
1999-10-27,109.697064196,105.421527589,101.38594939,99.6954510181,100.268533325,93.6800030183
1999-10-26,110.896612534,105.714988221,101.364967732,99.650914675,100.255429175,93.6470571386
1999-10-25,109.849937539,104.71623724,100.698231721,99.2862866886,100.11531214,93.550652558
1999-10-22,108.14992793,103.367590343,99.8736697508,98.8496460157,99.9483668563,93.441035935
1999-10-21,100.834532227,99.0065562047,97.5950440264,97.701154016,99.500562574,93.1915010089
1999-10-20,107.347537185,102.382102555,99.1907601091,98.4930965214,99.8298843617,93.3305451011
1999-10-19,104.708696752,100.538944435,98.1577299095,97.9677045319,99.6317308225,93.2056174261
1999-10-18,104.048496252,99.8338564709,97.7151882731,97.744829876,99.5564836805,93.1423132876
1999-10-15,89.7328802907,91.7283445101,93.6586653455,95.737654722,98.7730016217,92.7256492126
1999-10-14,89.1533234124,91.5807065526,93.6651414821,95.7828598679,98.8153550484,92.7225456022
1999-10-13,88.1307577835,91.2290987654,93.5780043997,95.7825136026,98.8395747676,92.7102111156
1999-10-12,89.7047205194,92.3398569958,94.2179229466,96.1437765036,99.0077641232,92.7695706792
1999-10-11,95.3669852147,95.6265117455,95.9043687812,97.0173881502,99.3781076101,92.9293685577
1999-10-08,96.161906017,96.0787210576,96.13720016,97.1551131633,99.45182735,92.9403079106
1999-10-07,91.8483530965,93.7352811457,94.9917797584,96.6087518131,99.2530468468,92.8150185636
1999-10-06,92.9019458806,94.4632212412,95.3996075036,96.8432720517,99.3675291507,92.8463412833
1999-10-05,98.3022452468,97.518489678,96.9342853609,97.6320250225,99.7014048869,92.986807581
1999-10-04,99.5948983617,98.1533638178,97.2213990491,97.7882275482,99.7801310306,92.9991795553
1999-10-01,99.6094981097,98.0411441359,97.1283949286,97.7536462865,99.782381079,92.9731241627
1999-09-30,103.072497819,99.7862394806,97.9458804359,98.170891666,99.9645688788,93.0367438988
1999-09-29,98.0528820987,96.793426104,96.4048959639,97.4127278613,99.6775373036,92.8657488844
1999-09-28,102.091787037,98.8762116127,97.4091774318,97.930156707,99.9014532658,92.9501807437
1999-09-27,94.7059081196,94.6075625804,95.2585316127,96.8762204789,99.4982520873,92.7211233518
1999-09-24,95.5991247534,95.0831927954,95.5180635153,97.0373562461,99.58337861,92.7364384755
1999-09-23,93.0605285616,93.6651255284,94.8412497812,96.7330604127,99.4828434985,92.6588290105
1999-09-22,92.4083021865,93.3622193224,94.7408926294,96.7216070877,99.500376378,92.6402271227
1999-09-21,85.4249640613,89.6590709326,92.9833780429,95.8917405642,99.192748879,92.459226029
1999-09-20,88.6595739169,91.7639935103,94.1500465344,96.5279373433,99.4722087094,92.5716878568
1999-09-17,94.6687391349,95.2776596362,95.9684157807,97.4759764815,99.872788699,92.7439190707
1999-09-16,98.1562374633,97.2174646059,96.9467184657,97.9906426731,100.09666652,92.8270610309
1999-09-15,101.749504765,99.0855866563,97.8506661581,98.4591405049,100.299852596,92.8993137805
1999-09-14,94.9417362677,95.176052211,95.8853872258,97.4987191009,99.9327831393,92.6864853788
1999-09-13,93.348157232,94.3323898953,95.5011173167,97.3411174666,99.8896729637,92.63593021
1999-09-10,90.8786429599,93.0767557199,94.9338159827,97.097503678,99.8132847947,92.5687395495
1999-09-09,100.4138188,98.4248186966,97.6290737779,98.4752310251,100.382869412,92.8239248784
1999-09-08,91.6774832307,93.5268869213,95.1976074015,97.2888720559,99.9265069169,92.5659045372
1999-09-07,93.6124806508,94.729127498,95.8546526015,97.6563240166,100.093788097,92.6198760985
1999-09-06,99.3528622894,97.9315547895,97.4691282179,98.4918053099,100.445545431,92.7654467442
1999-09-03,92.1148411032,93.8925176887,95.4719497778,97.5239629929,100.076433346,92.5504785948
1999-09-02,89.5171243498,92.6335608294,94.9197844626,97.2921238614,100.004758112,92.4845486493
1999-09-01,92.1351434805,94.3113575652,95.834877706,97.7929748485,100.225679864,92.5646470407
1999-08-31,86.4943963237,91.4373040289,94.4893625103,97.1665703,99.9961672523,92.4194151651
1999-08-27,90.0781496043,93.790412698,95.7664793475,97.8527636394,100.291718797,92.5365270495
1999-08-26,92.7209418511,95.5312804229,96.6998050351,98.3568598746,100.511732602,92.6152305648
1999-08-25,93.9857021358,96.4505537914,97.1977562611,98.6367964377,100.640340896,92.647756539
1999-08-24,101.183502464,100.554766607,99.2384810064,99.6759236384,101.069580582,92.8299118758
1999-08-23,93.7963489974,96.500997158,97.1992353332,98.6754372473,100.682990868,92.6039796589
1999-08-20,97.5650180739,98.7677469212,98.3379796325,99.268880424,100.935063084,92.697382383
1999-08-19,95.0827131622,97.5233924979,97.710958393,98.9773426548,100.83253347,92.6132035548
1999-08-18,98.572361341,99.6170085394,98.7440587356,99.514258668,101.060907233,92.6942183987
1999-08-17,102.306570778,101.726759251,99.7417754187,100.023637631,101.275854279,92.767942721
1999-08-16,109.399889359,105.520655855,101.518990742,100.908963644,101.637909333,92.9145076217
1999-08-13,105.922949261,103.314043843,100.274867915,100.280861899,101.394037119,92.7578523416
1999-08-12,100.849556839,100.348547497,98.6983319116,99.5006772911,101.092784405,92.572913874
1999-08-11,105.487950199,102.819259788,99.8411209692,100.082509156,101.336903155,92.6605808635
1999-08-10,98.53225023,98.8291981039,97.7652483557,99.059933583,100.940412418,92.4279579411
1999-08-09,105.567981035,102.664964613,99.6005646151,99.9944776957,101.327082397,92.5867874319
1999-08-06,109.424593501,104.512044997,100.380179497,100.388305528,101.494368199,92.6352314697
1999-08-05,102.120684809,100.14638208,98.0732480483,99.2466551346,101.049343044,92.3776572471
1999-08-04,107.970020934,103.150247253,99.4599112339,99.9566885717,101.346124916,92.4909945507
1999-08-03,112.580793385,105.246101191,100.335825978,100.400258038,101.533643992,92.5490746892
1999-08-02,107.562453906,101.916609624,98.5046352017,99.4952127456,101.182910208,92.3380489364
1999-07-30,106.372062199,100.801327092,97.8191101079,99.1759241142,101.069519929,92.2460170684
1999-07-29,95.0908409992,94.2264376834,94.4770329695,97.5491751064,100.437949808,91.8955001028
1999-07-28,100.766354999,97.2286408237,95.9577281927,98.3441079368,100.777210449,92.0305522074
1999-07-27,98.9457942297,95.9476942257,95.2784517924,98.0561101174,100.682248284,91.9481095309
1999-07-26,93.8913010343,92.9600020778,93.7877763554,97.3744153723,100.432306503,91.788382515
1999-07-23,91.9668858088,91.840002251,93.2729917168,97.1920803293,100.384373222,91.7298189178
1999-07-22,93.3925605486,92.6016691052,93.7045423991,97.4848496289,100.52641638,91.7660105768
1999-07-21,95.1452621715,93.4851415307,94.1822788236,97.7976748739,100.675222938,91.8051529038
1999-07-20,94.5829948132,93.0422366582,93.9938004082,97.7774258814,100.690284969,91.7771174445
1999-07-19,86.7342247845,88.6624230464,91.8874249147,96.811313273,100.329564367,91.5613944683
1999-07-16,92.6933362898,92.0509583003,93.6787483806,97.7974004098,100.749882153,91.7359892357
1999-07-15,89.507695719,90.271871492,92.8737993349,97.4821963777,100.64827478,91.6491595332
